st_reg_id,registry,is_platform_subtrial,results_recruitment_status,pub_link,pmid,best_date,journal,best_registry_date,st_pub_reported,is_euctr_country_entry
NCT04910269,ClinicalTrials.gov,FALSE,RECRUITING,https://pubmed.ncbi.nlm.nih.gov/36216961/,36216961,2022-10-10T00:00:00Z,Sci Rep,NA,NA,FALSE
NCT04911777,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04912011,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32575380/,32575380,2020-06-19T00:00:00Z,J Clin Med,NA,NA,FALSE
NCT04913675,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/37577112/,37577112,2023-07-14T00:00:00Z,Open Forum Infect Dis,NA,NA,FALSE
NCT04915820,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04918927,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35869526/,35869526,2022-07-22T00:00:00Z,Trials,NA,NA,FALSE
NCT04920760,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04920838,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/36574985/,36574985,2022-12-27T00:00:00Z,BMJ Open,NA,NA,FALSE
NCT04920916,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35959207/,35959207,2022-07-27T00:00:00Z,Open Forum Infect Dis,NA,NA,FALSE
NCT04920942,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35179551/,35179551,2022-04-01T00:00:00Z,JAMA Intern Med,NA,NA,FALSE
NCT04922814,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32269085/,32269085,2020-04-16T00:00:00Z,Eur Respir J,NA,NA,FALSE
NCT04922827,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36056419/,36056419,2022-09-02T00:00:00Z,Trials,NA,NA,FALSE
NCT04924660,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/39625722/,39625722,2024-12-02T00:00:00Z,JAMA Netw Open,NA,NA,FALSE
NCT04928430,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/38694503/,38694503,2024-04-17T00:00:00Z,Front Immunol,NA,NA,FALSE
NCT04928495,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04930861,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04931238,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/33215063/,33215063,2020-08-19T00:00:00Z,Antib Ther,NA,NA,FALSE
NCT04932850,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35477725/,35477725,2022-04-27T00:00:00Z,Nat Commun,NA,NA,FALSE
NCT04932915,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04932941,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04933799,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04933864,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04935476,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04937088,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/37489818/,37489818,2023-07-25T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04937543,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04937556,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04937569,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04939428,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37690669/,37690669,2023-09-09T00:00:00Z,J Infect,NA,NA,FALSE
NCT04940182,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04941105,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36653090/,36653090,2023-01-24T00:00:00Z,J Am Coll Cardiol,NA,NA,FALSE
NCT04941131,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35905275/,35905275,2022-07-29T00:00:00Z,Medicine (Baltimore),NA,NA,FALSE
NCT04941183,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04944082,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32251768/,32251768,2020-04-03T00:00:00Z,Antiviral Res,NA,NA,FALSE
NCT04945564,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04947488,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04951362,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/36164334/,36164334,2022-09-19T00:00:00Z,Infect Drug Resist,NA,NA,FALSE
NCT04952350,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/38389078/,38389078,2024-02-22T00:00:00Z,Respir Res,NA,NA,FALSE
NCT04952519,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/36931576/,36931576,2023-03-15T00:00:00Z,Respir Med,NA,NA,FALSE
NCT04952805,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/34473343/,34473343,2021-09-02T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04952857,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/38291897/,38291897,2024-05-29T00:00:00Z,J Public Health (Oxf),NA,NA,FALSE
NCT04953052,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04954014,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04954040,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04959786,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04960202,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/40809391/,40809391,2025-08-01T00:00:00Z,Open Forum Infect Dis,NA,NA,FALSE
NCT04964583,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04967430,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04969991,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/28828357/,28828357,2017-07-01T00:00:00Z,Ann Transl Med,NA,NA,FALSE
NCT04970719,ClinicalTrials.gov,FALSE,WITHDRAWN,https://pubmed.ncbi.nlm.nih.gov/32990927/,32990927,2020-09-29T00:00:00Z,Can J Public Health,NA,NA,FALSE
NCT04973462,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32105609/,32105609,2020-02-24T00:00:00Z,Lancet,NA,NA,FALSE
NCT04973735,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/34878625/,34878625,2021-12-08T00:00:00Z,Infect Dis Ther,NA,NA,FALSE
NCT04977960,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04978051,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/25666515/,25666515,2015-02-10T00:00:00Z,Intern Emerg Med,NA,NA,FALSE
NCT04978259,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/36695483/,36695483,2023-01-25T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04979065,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/14585636/,14585636,2003-10-25T00:00:00Z,Lancet,NA,NA,FALSE
NCT04979221,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04979884,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/31446206/,31446206,2019-07-11T00:00:00Z,Vet Immunol Immunopathol,NA,NA,FALSE
NCT04979923,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04981379,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32967849/,32967849,2020-11-17T00:00:00Z,Antimicrob Agents Chemother,NA,NA,FALSE
NCT04981743,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/31986264/,31986264,2020-01-24T00:00:00Z,Lancet,NA,NA,FALSE
NCT04983823,ClinicalTrials.gov,FALSE,RECRUITING,NA,NA,NA,NA,NA,NA,FALSE
NCT04988035,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04988217,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37347370/,37347370,2023-06-22T00:00:00Z,Clin Drug Investig,NA,NA,FALSE
NCT04988282,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04997551,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05000346,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05002517,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05002530,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05004753,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05007236,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05007678,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37055207/,37055207,2023-04-13T00:00:00Z,BMJ Open,NA,NA,FALSE
NCT05008003,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05011513,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/40788441/,40788441,2025-08-11T00:00:00Z,J Patient Rep Outcomes,NA,NA,FALSE
NCT05011812,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05012319,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05013034,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05014373,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05017168,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05021588,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05024006,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36695483/,36695483,2023-01-25T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT05024500,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32183901/,32183901,2020-03-17T00:00:00Z,Infect Dis Poverty,NA,NA,FALSE
NCT05026801,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05029037,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05032950,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37354048/,37354048,2023-07-12T00:00:00Z,Br J Clin Pharmacol,NA,NA,FALSE
NCT05033145,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37007788/,37007788,2023-03-14T00:00:00Z,Front Med (Lausanne),NA,NA,FALSE
NCT05037162,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05037253,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05038449,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05038488,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/40746868/,40746868,2025-06-18T00:00:00Z,FASEB Bioadv,NA,NA,FALSE
NCT05040724,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05043116,ClinicalTrials.gov,FALSE,RECRUITING,https://pubmed.ncbi.nlm.nih.gov/35418427/,35418427,2022-04-13T00:00:00Z,BMJ Open,NA,NA,FALSE
NCT05043350,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05047601,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/39018532/,39018532,2024-07-18T00:00:00Z,N Engl J Med,NA,NA,FALSE
NCT05047783,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/36048877/,36048877,2022-09-01T00:00:00Z,Chem Res Toxicol,NA,NA,FALSE
NCT05047952,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32665317/,32665317,2020-07-14T00:00:00Z,BMJ,NA,NA,FALSE
NCT05054322,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05055414,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05056558,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05056883,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/38154616/,38154616,2023-12-27T00:00:00Z,J Infect Chemother,NA,NA,FALSE
NCT05060016,ClinicalTrials.gov,FALSE,ACTIVE_NOT_RECRUITING,https://pubmed.ncbi.nlm.nih.gov/37861218/,37861218,2023-10-20T00:00:00Z,N Engl J Med,NA,NA,FALSE
NCT05060666,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05060705,ClinicalTrials.gov,FALSE,NOT_YET_RECRUITING,NA,NA,NA,NA,NA,NA,FALSE
NCT05062681,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32091533/,32091533,2020-04-07T00:00:00Z,JAMA,NA,NA,FALSE
NCT05065645,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/38375429/,38375429,2024-02-19T00:00:00Z,ERJ Open Res,NA,NA,FALSE
NCT05069649,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37167165/,37167165,2022-12-26T00:00:00Z,Ter Arkh,NA,NA,FALSE
NCT05073718,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37489818/,37489818,2023-07-25T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT05074121,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05074433,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05076253,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/25130507/,25130507,2014-08-12T00:00:00Z,Trends Parasitol,NA,NA,FALSE
NCT05077332,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33833683/,33833683,2021-03-23T00:00:00Z,Front Pharmacol,NA,NA,FALSE
NCT05077813,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05077917,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05081388,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05084911,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05085574,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05087381,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/38516100/,38516100,2024-03-14T00:00:00Z,EClinicalMedicine,NA,NA,FALSE
NCT05092698,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33774074/,33774074,2021-03-24T00:00:00Z,Metabolism,NA,NA,FALSE
NCT05093530,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05094596,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05104424,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05110651,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05113810,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05116098,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05118737,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05122182,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/39438096/,39438096,2024-10-22T00:00:00Z,BMJ Open,NA,NA,FALSE
NCT05123755,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05126602,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32605780/,32605780,2020-06-20T00:00:00Z,J Infect Public Health,NA,NA,FALSE
NCT05126628,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05135624,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05142527,ClinicalTrials.gov,FALSE,WITHDRAWN,https://pubmed.ncbi.nlm.nih.gov/35713300/,35713300,2022-06-17T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT05148754,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05152849,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37223439/,37223439,2023-04-14T00:00:00Z,EClinicalMedicine,NA,NA,FALSE
NCT05155527,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05157243,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05157269,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05164120,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05165992,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/33145156/,33145156,2020-10-12T00:00:00Z,Respir Med Case Rep,NA,NA,FALSE
NCT05166005,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05171920,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05171985,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05172037,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05172050,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35582123/,35582123,2022-05-12T00:00:00Z,EClinicalMedicine,NA,NA,FALSE
NCT05172141,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05180500,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05184062,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/40910575/,40910575,2025-09-05T00:00:00Z,Clin Pharmacol Drug Dev,NA,NA,FALSE
NCT05184101,ClinicalTrials.gov,FALSE,WITHDRAWN,https://pubmed.ncbi.nlm.nih.gov/32698853/,32698853,2020-07-22T00:00:00Z,Crit Care,NA,NA,FALSE
NCT05184127,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36721963/,36721963,2023-02-14T00:00:00Z,Allergy,NA,NA,FALSE
NCT05184192,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32253535/,32253535,2020-04-06T00:00:00Z,Eur Arch Otorhinolaryngol,NA,NA,FALSE
NCT05184218,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05185284,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05185804,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33655836/,33655836,2022-01-01T00:00:00Z,Curr Drug Discov Technol,NA,NA,FALSE
NCT05195242,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05195723,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05195749,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05196477,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05198791,ClinicalTrials.gov,FALSE,RECRUITING,https://pubmed.ncbi.nlm.nih.gov/41428430/,41428430,2025-12-05T00:00:00Z,J Cardiovasc Med (Hagerstown),NA,NA,FALSE
NCT05204550,ClinicalTrials.gov,FALSE,ACTIVE_NOT_RECRUITING,https://pubmed.ncbi.nlm.nih.gov/32970989/,32970989,2020-09-14T00:00:00Z,Cell,NA,NA,FALSE
NCT05208996,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05212662,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05212818,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05212831,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05216497,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05218356,ClinicalTrials.gov,FALSE,RECRUITING,NA,NA,NA,NA,NA,NA,FALSE
NCT05220280,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05220605,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05224388,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05226533,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05226754,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32346093/,32346093,2020-04-28T00:00:00Z,Nat Rev Immunol,NA,NA,FALSE
NCT05231603,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05234346,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05239598,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05241067,ClinicalTrials.gov,FALSE,NOT_YET_RECRUITING,https://pubmed.ncbi.nlm.nih.gov/34061314/,34061314,2021-06-01T00:00:00Z,Drugs,NA,NA,FALSE
NCT05242042,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05246072,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05246878,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT05249790,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05252923,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05254990,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/40028879/,40028879,2025-02-24T00:00:00Z,Respir Care,NA,NA,FALSE
NCT05255848,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/33686980/,33686980,2021-03-01T00:00:00Z,Lung India,NA,NA,FALSE
NCT05262309,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37605035/,37605035,2023-08-21T00:00:00Z,Respirology,NA,NA,FALSE
NCT05269017,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32237238/,32237238,2020-04-15T00:00:00Z,Laryngoscope,NA,NA,FALSE
NCT05269030,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/18677278/,18677278,2008-09-01T00:00:00Z,Laryngoscope,NA,NA,FALSE
NCT05273242,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05274477,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05275660,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/39793935/,39793935,2025-01-09T00:00:00Z,Int J Antimicrob Agents,NA,NA,FALSE
NCT05277285,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05279235,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05280717,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/41324898/,41324898,2025-12-01T00:00:00Z,Drugs R D,NA,NA,FALSE
NCT05283954,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT05290298,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33906526/,33906526,2021-04-01T00:00:00Z,J Int Med Res,NA,NA,FALSE
NCT05290987,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT05293210,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
